年,週,就診類別,年齡別,縣市,類流感健保就診人次,健保就診總人次
2014,3,門診,二十五到六十四,基隆市,672,48130
2014,3,門診,二十五到六十四,連江縣,2,741
2014,3,門診,二十五到六十四,雲林縣,1034,72804
2014,3,門診,二十五到六十四,新北市,6222,465644
2014,3,門診,二十五到六十四,新竹市,876,63141
2014,3,門診,二十五到六十四,新竹縣,747,44594
2014,3,門診,二十五到六十四,嘉義市,653,55755
2014,3,門診,二十五到六十四,嘉義縣,694,34368
2014,3,門診,二十五到六十四,彰化縣,2619,139587
2014,3,門診,二十五到六十四,澎湖縣,20,13999
2014,3,門診,五到十四,台中市,3839,82792
2014,3,門診,五到十四,台北市,2141,54726
2014,3,門診,五到十四,台東縣,91,2990
2014,3,門診,五到十四,台南市,2241,48349
2014,3,門診,五到十四,宜蘭縣,481,8951
2014,3,門診,五到十四,花蓮縣,198,6589
2014,3,門診,五到十四,金門縣,33,2050
2014,3,門診,五到十四,南投縣,441,13157
2014,3,門診,五到十四,屏東縣,681,17898
2014,3,門診,五到十四,苗栗縣,449,11648
2014,3,門診,五到十四,桃園市,2185,57692
2014,3,門診,五到十四,高雄市,2120,68096
2014,3,門診,五到十四,基隆市,383,9175
2014,3,門診,五到十四,連江縣,5,82
2014,3,門診,五到十四,雲林縣,573,18320
2014,3,門診,五到十四,新北市,3556,106907
2014,3,門診,五到十四,新竹市,548,14124
2014,3,門診,五到十四,新竹縣,555,13807
2014,3,門診,五到十四,嘉義市,155,10960
2014,3,門診,五到十四,嘉義縣,220,7521
2014,3,門診,五到十四,彰化縣,1416,35707
2014,3,門診,五到十四,澎湖縣,17,2150
2014,3,門診,六十五以上,台中市,1471,125822
2014,3,門診,六十五以上,台北市,1630,180647
2014,3,門診,六十五以上,台東縣,71,12343
2014,3,門診,六十五以上,台南市,1256,105796
2014,3,門診,六十五以上,宜蘭縣,348,26923
2014,3,門診,六十五以上,花蓮縣,210,20994
2014,3,門診,六十五以上,金門縣,16,3692
2014,3,門診,六十五以上,南投縣,296,30568
2014,3,門診,六十五以上,屏東縣,575,52122
2014,3,門診,六十五以上,苗栗縣,235,27207
2014,3,門診,六十五以上,桃園市,844,77818
2014,3,門診,六十五以上,高雄市,1228,153836
2014,3,門診,六十五以上,基隆市,182,22240
2014,3,門診,六十五以上,連江縣,2,235
2014,3,門診,六十五以上,雲林縣,535,42905
2014,3,門診,六十五以上,新北市,1283,139544
2014,3,門診,六十五以上,新竹市,238,20457
2014,3,門診,六十五以上,新竹縣,156,16350
2014,3,門診,六十五以上,嘉義市,286,26429
2014,3,門診,六十五以上,嘉義縣,413,26145
2014,3,門診,六十五以上,彰化縣,844,66115
2014,3,門診,六十五以上,澎湖縣,10,8331
2014,4,住院,零到四,台中市,39,175
2014,4,住院,零到四,台北市,55,250
2014,4,住院,零到四,台東縣,7,15
2014,4,住院,零到四,台南市,5,31
2014,4,住院,零到四,宜蘭縣,15,84
2014,4,住院,零到四,花蓮縣,6,26
2014,4,住院,零到四,金門縣,0,3
2014,4,住院,零到四,南投縣,16,44
2014,4,住院,零到四,屏東縣,12,31
2014,4,住院,零到四,苗栗縣,0,2
2014,4,住院,零到四,桃園市,46,204
2014,4,住院,零到四,高雄市,25,145
2014,4,住院,零到四,基隆市,7,29
2014,4,住院,零到四,雲林縣,3,22
2014,4,住院,零到四,新北市,42,126
2014,4,住院,零到四,新竹市,17,75
2014,4,住院,零到四,新竹縣,6,19
2014,4,住院,零到四,嘉義市,3,18
2014,4,住院,零到四,嘉義縣,4,38
2014,4,住院,零到四,彰化縣,57,167
2014,4,住院,十五到二十四,台中市,14,315
2014,4,住院,十五到二十四,台北市,17,476
2014,4,住院,十五到二十四,台東縣,0,16
2014,4,住院,十五到二十四,台南市,1,120
2014,4,住院,十五到二十四,宜蘭縣,10,95
2014,4,住院,十五到二十四,花蓮縣,0,51
2014,4,住院,十五到二十四,金門縣,0,3
2014,4,住院,十五到二十四,南投縣,4,30
2014,4,住院,十五到二十四,屏東縣,2,50
2014,4,住院,十五到二十四,苗栗縣,0,21
2014,4,住院,十五到二十四,桃園市,9,312
2014,4,住院,十五到二十四,高雄市,8,338
2014,4,住院,十五到二十四,基隆市,3,35
2014,4,住院,十五到二十四,雲林縣,1,47
2014,4,住院,十五到二十四,新北市,17,235
2014,4,住院,十五到二十四,新竹市,1,45
2014,4,住院,十五到二十四,新竹縣,1,20
2014,4,住院,十五到二十四,嘉義市,2,38
2014,4,住院,十五到二十四,嘉義縣,1,44
2014,4,住院,十五到二十四,彰化縣,6,138
2014,4,住院,十五到二十四,澎湖縣,0,3
2014,4,住院,二十五到六十四,台中市,80,2252
2014,4,住院,二十五到六十四,台北市,176,4892
2014,4,住院,二十五到六十四,台東縣,10,151
2014,4,住院,二十五到六十四,台南市,22,1248
2014,4,住院,二十五到六十四,宜蘭縣,42,533
2014,4,住院,二十五到六十四,花蓮縣,12,446
2014,4,住院,二十五到六十四,金門縣,1,26
2014,4,住院,二十五到六十四,南投縣,17,171
2014,4,住院,二十五到六十四,屏東縣,15,322
2014,4,住院,二十五到六十四,苗栗縣,12,174
2014,4,住院,二十五到六十四,桃園市,65,2220
2014,4,住院,二十五到六十四,高雄市,41,2560
2014,4,住院,二十五到六十四,基隆市,14,320
2014,4,住院,二十五到六十四,雲林縣,20,368
2014,4,住院,二十五到六十四,新北市,98,2214
2014,4,住院,二十五到六十四,新竹市,19,592
2014,4,住院,二十五到六十四,新竹縣,5,184
2014,4,住院,二十五到六十四,嘉義市,1,280
2014,4,住院,二十五到六十四,嘉義縣,13,450
2014,4,住院,二十五到六十四,彰化縣,71,1118
2014,4,住院,二十五到六十四,澎湖縣,0,9
2014,4,住院,五到十四,台中市,62,252
2014,4,住院,五到十四,台北市,83,467
2014,4,住院,五到十四,台東縣,7,17
2014,4,住院,五到十四,台南市,10,73
2014,4,住院,五到十四,宜蘭縣,23,74
2014,4,住院,五到十四,花蓮縣,3,24
2014,4,住院,五到十四,金門縣,1,4
2014,4,住院,五到十四,南投縣,8,26
2014,4,住院,五到十四,屏東縣,7,28
2014,4,住院,五到十四,苗栗縣,4,15
2014,4,住院,五到十四,桃園市,41,242
2014,4,住院,五到十四,高雄市,44,259
2014,4,住院,五到十四,基隆市,22,46
2014,4,住院,五到十四,雲林縣,2,21
2014,4,住院,五到十四,新北市,52,164
2014,4,住院,五到十四,新竹市,15,54
2014,4,住院,五到十四,新竹縣,5,22
2014,4,住院,五到十四,嘉義市,4,33
2014,4,住院,五到十四,嘉義縣,9,36
2014,4,住院,五到十四,彰化縣,40,167
2014,4,住院,五到十四,澎湖縣,1,4
2014,4,住院,六十五以上,台中市,142,1223
2014,4,住院,六十五以上,台北市,267,2689
2014,4,住院,六十五以上,台東縣,18,114
2014,4,住院,六十五以上,台南市,70,664
2014,4,住院,六十五以上,宜蘭縣,48,401
2014,4,住院,六十五以上,花蓮縣,34,258
2014,4,住院,六十五以上,金門縣,0,20
2014,4,住院,六十五以上,南投縣,34,170
2014,4,住院,六十五以上,屏東縣,14,213
2014,4,住院,六十五以上,苗栗縣,23,192
2014,4,住院,六十五以上,桃園市,177,1227
2014,4,住院,六十五以上,高雄市,84,1427
2014,4,住院,六十五以上,基隆市,36,238
2014,4,住院,六十五以上,連江縣,2,4
2014,4,住院,六十五以上,雲林縣,54,360
2014,4,住院,六十五以上,新北市,245,1454
2014,4,住院,六十五以上,新竹市,52,345
2014,4,住院,六十五以上,新竹縣,16,104
2014,4,住院,六十五以上,嘉義市,6,128
2014,4,住院,六十五以上,嘉義縣,38,499
2014,4,住院,六十五以上,彰化縣,174,902
2014,4,住院,六十五以上,澎湖縣,0,3
2014,4,門診,零到四,台中市,2186,47443
2014,4,門診,零到四,台北市,1030,29024
2014,4,門診,零到四,台東縣,91,2030
2014,4,門診,零到四,台南市,1162,27830
2014,4,門診,零到四,宜蘭縣,216,5507
2014,4,門診,零到四,花蓮縣,143,3938
2014,4,門診,零到四,金門縣,26,1205
2014,4,門診,零到四,南投縣,309,7697
2014,4,門診,零到四,屏東縣,379,10167
2014,4,門診,零到四,苗栗縣,263,7030
2014,4,門診,零到四,桃園市,1182,32802
2014,4,門診,零到四,高雄市,1067,37755
2014,4,門診,零到四,基隆市,106,4406
2014,4,門診,零到四,連江縣,0,43
2014,4,門診,零到四,雲林縣,303,9699
2014,4,門診,零到四,新北市,1682,60696
2014,4,門診,零到四,新竹市,334,9566
2014,4,門診,零到四,新竹縣,265,7996
2014,4,門診,零到四,嘉義市,66,6285
2014,4,門診,零到四,嘉義縣,100,3564
2014,4,門診,零到四,彰化縣,708,20445
2014,4,門診,零到四,澎湖縣,7,1005
2014,4,門診,十五到二十四,台中市,1808,64178
2014,4,門診,十五到二十四,台北市,953,52121
2014,4,門診,十五到二十四,台東縣,28,2853
2014,4,門診,十五到二十四,台南市,807,37890
2014,4,門診,十五到二十四,宜蘭縣,259,7503
2014,4,門診,十五到二十四,花蓮縣,85,5600
2014,4,門診,十五到二十四,金門縣,14,1775
2014,4,門診,十五到二十四,南投縣,264,8960
2014,4,門診,十五到二十四,屏東縣,367,13576
2014,4,門診,十五到二十四,苗栗縣,150,8354
2014,4,門診,十五到二十四,桃園市,1084,42277
2014,4,門診,十五到二十四,高雄市,1035,54581
2014,4,門診,十五到二十四,基隆市,183,7547
2014,4,門診,十五到二十四,連江縣,2,253
2014,4,門診,十五到二十四,雲林縣,261,11975
2014,4,門診,十五到二十四,新北市,1673,78160
2014,4,門診,十五到二十四,新竹市,217,10055
2014,4,門診,十五到二十四,新竹縣,208,8079
2014,4,門診,十五到二十四,嘉義市,137,9072
2014,4,門診,十五到二十四,嘉義縣,170,5902
2014,4,門診,十五到二十四,彰化縣,790,25562
2014,4,門診,十五到二十四,澎湖縣,8,1995
2014,4,門診,二十五到六十四,台中市,7761,403358
2014,4,門診,二十五到六十四,台北市,4765,416898
2014,4,門診,二十五到六十四,台東縣,82,21400
2014,4,門診,二十五到六十四,台南市,4298,260583
2014,4,門診,二十五到六十四,宜蘭縣,1015,50607
2014,4,門診,二十五到六十四,花蓮縣,423,41480
2014,4,門診,二十五到六十四,金門縣,56,9272
2014,4,門診,二十五到六十四,南投縣,680,57058
2014,4,門診,二十五到六十四,屏東縣,1672,92040
2014,4,門診,二十五到六十四,苗栗縣,577,55639
2014,4,門診,二十五到六十四,桃園市,4349,271231
2014,4,門診,二十五到六十四,高雄市,4833,389569
2014,4,門診,二十五到六十四,基隆市,816,52728
2014,4,門診,二十五到六十四,連江縣,2,817
2014,4,門診,二十五到六十四,雲林縣,1318,78758
2014,4,門診,二十五到六十四,新北市,7256,525013
2014,4,門診,二十五到六十四,新竹市,1071,69200
2014,4,門診,二十五到六十四,新竹縣,810,49318
2014,4,門診,二十五到六十四,嘉義市,815,59747
2014,4,門診,二十五到六十四,嘉義縣,920,37779
2014,4,門診,二十五到六十四,彰化縣,3224,155272
2014,4,門診,二十五到六十四,澎湖縣,27,15101
2014,4,門診,五到十四,台中市,4356,94955
2014,4,門診,五到十四,台北市,2336,63837
2014,4,門診,五到十四,台東縣,103,3740
2014,4,門診,五到十四,台南市,2390,55191
2014,4,門診,五到十四,宜蘭縣,452,9939
2014,4,門診,五到十四,花蓮縣,224,7092
2014,4,門診,五到十四,金門縣,49,2212
2014,4,門診,五到十四,南投縣,497,14949
2014,4,門診,五到十四,屏東縣,740,20531
2014,4,門診,五到十四,苗栗縣,595,13151
2014,4,門診,五到十四,桃園市,2616,65393
2014,4,門診,五到十四,高雄市,2354,79286
2014,4,門診,五到十四,基隆市,390,9791
2014,4,門診,五到十四,連江縣,0,101
2014,4,門診,五到十四,雲林縣,663,21111
2014,4,門診,五到十四,新北市,3999,124559
2014,4,門診,五到十四,新竹市,630,16165
2014,4,門診,五到十四,新竹縣,568,14860
2014,4,門診,五到十四,嘉義市,176,12477
2014,4,門診,五到十四,嘉義縣,311,9197
2014,4,門診,五到十四,彰化縣,1690,41402
2014,4,門診,五到十四,澎湖縣,18,2631
2014,4,門診,六十五以上,台中市,1684,140544
2014,4,門診,六十五以上,台北市,1957,203276
2014,4,門診,六十五以上,台東縣,82,13624
2014,4,門診,六十五以上,台南市,1373,116899
2014,4,門診,六十五以上,宜蘭縣,442,30905
2014,4,門診,六十五以上,花蓮縣,188,22752
2014,4,門診,六十五以上,金門縣,16,4416
2014,4,門診,六十五以上,南投縣,304,33610
2014,4,門診,六十五以上,屏東縣,595,56883
2014,4,門診,六十五以上,苗栗縣,321,31606
2014,4,門診,六十五以上,桃園市,1057,93659
2014,4,門診,六十五以上,高雄市,1396,168260
2014,4,門診,六十五以上,基隆市,258,25678
2014,4,門診,六十五以上,連江縣,4,298
2014,4,門診,六十五以上,雲林縣,622,47607
2014,4,門診,六十五以上,新北市,1485,160406
2014,4,門診,六十五以上,新竹市,264,23300
2014,4,門診,六十五以上,新竹縣,184,18852
2014,4,門診,六十五以上,嘉義市,341,29380
2014,4,門診,六十五以上,嘉義縣,525,29409
2014,4,門診,六十五以上,彰化縣,1050,74157
2014,4,門診,六十五以上,澎湖縣,15,9360
2014,5,住院,零到四,台中市,39,188
2014,5,住院,零到四,台北市,48,220
2014,5,住院,零到四,台東縣,2,9
2014,5,住院,零到四,台南市,3,26
2014,5,住院,零到四,宜蘭縣,8,68
2014,5,住院,零到四,花蓮縣,12,40
2014,5,住院,零到四,金門縣,1,3
2014,5,住院,零到四,南投縣,7,26
2014,5,住院,零到四,屏東縣,18,28
2014,5,住院,零到四,苗栗縣,1,1
2014,5,住院,零到四,桃園市,28,142
2014,5,住院,零到四,高雄市,32,151
2014,5,住院,零到四,基隆市,12,19
2014,5,住院,零到四,雲林縣,1,13
2014,5,住院,零到四,新北市,21,77
2014,5,住院,零到四,新竹市,10,44
2014,5,住院,零到四,新竹縣,6,20
2014,5,住院,零到四,嘉義市,1,10
2014,5,住院,零到四,嘉義縣,3,29
2014,5,住院,零到四,彰化縣,57,148
2014,5,住院,十五到二十四,台中市,10,126
2014,5,住院,十五到二十四,台北市,13,232
2014,5,住院,十五到二十四,台東縣,1,15
2014,5,住院,十五到二十四,台南市,0,46
2014,5,住院,十五到二十四,宜蘭縣,4,47
2014,5,住院,十五到二十四,花蓮縣,3,32
2014,5,住院,十五到二十四,金門縣,1,5
2014,5,住院,十五到二十四,南投縣,0,13
2014,5,住院,十五到二十四,屏東縣,1,25
2014,5,住院,十五到二十四,苗栗縣,1,12
2014,5,住院,十五到二十四,桃園市,7,115
2014,5,住院,十五到二十四,高雄市,4,131
2014,5,住院,十五到二十四,基隆市,1,21
2014,5,住院,十五到二十四,連江縣,0,1
2014,5,住院,十五到二十四,雲林縣,0,29
2014,5,住院,十五到二十四,新北市,6,114
2014,5,住院,十五到二十四,新竹市,1,20
2014,5,住院,十五到二十四,新竹縣,1,8
2014,5,住院,十五到二十四,嘉義市,0,16
2014,5,住院,十五到二十四,嘉義縣,1,26
2014,5,住院,十五到二十四,彰化縣,9,79
2014,5,住院,二十五到六十四,台中市,82,1279
2014,5,住院,二十五到六十四,台北市,103,2537
2014,5,住院,二十五到六十四,台東縣,17,148
2014,5,住院,二十五到六十四,台南市,15,509
2014,5,住院,二十五到六十四,宜蘭縣,38,321
2014,5,住院,二十五到六十四,花蓮縣,13,263
2014,5,住院,二十五到六十四,金門縣,0,19
2014,5,住院,二十五到六十四,南投縣,14,114
2014,5,住院,二十五到六十四,屏東縣,7,209
2014,5,住院,二十五到六十四,苗栗縣,11,141
2014,5,住院,二十五到六十四,桃園市,74,1216
2014,5,住院,二十五到六十四,高雄市,47,1356
2014,5,住院,二十五到六十四,基隆市,7,174
2014,5,住院,二十五到六十四,連江縣,1,1
2014,5,住院,二十五到六十四,雲林縣,27,242
2014,5,住院,二十五到六十四,新北市,113,1335
2014,5,住院,二十五到六十四,新竹市,24,325
2014,5,住院,二十五到六十四,新竹縣,15,117
2014,5,住院,二十五到六十四,嘉義市,2,161
2014,5,住院,二十五到六十四,嘉義縣,7,236
2014,5,住院,二十五到六十四,彰化縣,81,798
2014,5,住院,二十五到六十四,澎湖縣,0,8
2014,5,住院,五到十四,台中市,41,163
2014,5,住院,五到十四,台北市,41,188
2014,5,住院,五到十四,台東縣,1,5
2014,5,住院,五到十四,台南市,5,33
2014,5,住院,五到十四,宜蘭縣,9,54
2014,5,住院,五到十四,花蓮縣,6,23
2014,5,住院,五到十四,金門縣,0,2
2014,5,住院,五到十四,南投縣,8,24
2014,5,住院,五到十四,屏東縣,9,22
2014,5,住院,五到十四,苗栗縣,1,5
2014,5,住院,五到十四,桃園市,28,112
2014,5,住院,五到十四,高雄市,29,126
2014,5,住院,五到十四,基隆市,9,26
2014,5,住院,五到十四,雲林縣,0,10
2014,5,住院,五到十四,新北市,37,82
